shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S10013,45.482965,-73.542441,40119,12.688
S10013,45.483005,-73.542426,40120,12.693
S10013,45.483005,-73.542426,40121,12.693
S10013,45.483313,-73.542315,40122,12.728
S10013,45.483313,-73.542315,40123,12.728
S10013,45.483468,-73.542264,40124,12.746
S10013,45.483624,-73.542219,40125,12.764
S10013,45.483624,-73.542219,40126,12.764
S10013,45.483781,-73.542181,40127,12.781
S10013,45.483939,-73.542153,40128,12.799
S10013,45.483939,-73.542153,40129,12.799
S10013,45.484044,-73.542139,40130,12.811
S10013,45.484150,-73.542133,40131,12.823
S10013,45.484256,-73.542132,40132,12.835
S10013,45.484256,-73.542132,40133,12.835
S10013,45.484256,-73.542132,40134,12.835
S10013,45.484386,-73.542139,40135,12.849
S10013,45.484514,-73.542157,40136,12.863
S10013,45.484641,-73.542184,40137,12.878
S10013,45.484768,-73.542223,40138,12.892
S10013,45.484892,-73.542270,40139,12.906
S10013,45.485016,-73.542327,40140,12.921
S10013,45.485135,-73.542393,40141,12.935
S10013,45.485253,-73.542469,40142,12.949
S10013,45.485367,-73.542553,40143,12.964
S10013,45.485479,-73.542647,40144,12.978
S10013,45.485586,-73.542749,40145,12.992
S10013,45.485689,-73.542859,40146,13.007
S10013,45.485788,-73.542977,40147,13.021
S10013,45.485883,-73.543103,40148,13.036
S10013,45.485972,-73.543234,40149,13.050
S10013,45.486056,-73.543374,40150,13.064
S10013,45.486135,-73.543520,40151,13.079
S10013,45.486207,-73.543671,40152,13.093
S10013,45.486275,-73.543828,40153,13.107
S10013,45.486335,-73.543989,40154,13.121
S10013,45.486390,-73.544156,40155,13.136
S10013,45.486438,-73.544326,40156,13.150
S10013,45.486480,-73.544500,40157,13.165
S10013,45.486515,-73.544677,40158,13.179
S10013,45.486543,-73.544856,40159,13.193
S10013,45.486563,-73.545037,40160,13.208
S10013,45.486578,-73.545219,40161,13.222
S10013,45.486585,-73.545402,40162,13.236
S10013,45.486585,-73.545586,40163,13.251
S10013,45.486577,-73.545769,40164,13.265
S10013,45.486564,-73.545952,40165,13.279
S10013,45.486564,-73.545952,40166,13.279
S10013,45.486546,-73.546112,40167,13.292
S10013,45.486523,-73.546270,40168,13.305
S10013,45.486497,-73.546428,40169,13.317
S10013,45.486465,-73.546584,40170,13.330
S10013,45.486465,-73.546584,40171,13.330
S10013,45.486397,-73.546892,40172,13.355
S10013,45.486326,-73.547198,40173,13.380
S10013,45.486293,-73.547331,40174,13.392
S10013,45.486119,-73.548057,40175,13.451
S10013,45.485334,-73.551324,40176,13.721
S10013,45.485334,-73.551324,40177,13.721
S10013,45.485277,-73.551566,40178,13.741
S10013,45.485222,-73.551810,40179,13.761
S10013,45.485222,-73.551810,40180,13.761
S10013,45.485188,-73.551974,40181,13.775
S10013,45.485159,-73.552139,40182,13.788
S10013,45.485136,-73.552305,40183,13.801
S10013,45.485136,-73.552305,40184,13.801
S10013,45.485136,-73.552305,40185,13.801
S10013,45.485116,-73.552485,40186,13.816
S10013,45.485103,-73.552667,40187,13.830
S10013,45.485097,-73.552850,40188,13.844
S10013,45.485098,-73.553033,40189,13.858
S10013,45.485105,-73.553214,40190,13.873
S10013,45.485119,-73.553396,40191,13.887
S10013,45.485140,-73.553576,40192,13.901
S10013,45.485167,-73.553754,40193,13.915
S10013,45.485202,-73.553931,40194,13.930
S10013,45.485242,-73.554104,40195,13.944
S10013,45.485242,-73.554104,40196,13.944
S10013,45.485281,-73.554247,40197,13.956
S10013,45.485325,-73.554386,40198,13.968
S10013,45.485372,-73.554523,40199,13.980
S10013,45.485424,-73.554658,40200,13.992
S10013,45.485481,-73.554788,40201,14.004
S10013,45.485481,-73.554788,40202,14.004
S10013,45.485481,-73.554788,40203,14.004
S10013,45.485555,-73.554943,40204,14.018
S10013,45.485635,-73.555092,40205,14.033
S10013,45.485720,-73.555234,40206,14.048
S10013,45.485811,-73.555368,40207,14.062
S10013,45.485906,-73.555496,40208,14.077
S10013,45.486007,-73.555616,40209,14.091
S10013,45.486111,-73.555729,40210,14.106
S10013,45.486220,-73.555834,40211,14.121
S10013,45.486333,-73.555929,40212,14.135
S10013,45.486450,-73.556016,40213,14.150
S10013,45.486569,-73.556094,40214,14.164
S10013,45.486692,-73.556163,40215,14.179
S10013,45.486816,-73.556222,40216,14.194
S10013,45.486943,-73.556271,40217,14.208
S10013,45.487071,-73.556311,40218,14.223
S10013,45.487071,-73.556311,40219,14.223
S10013,45.487189,-73.556339,40220,14.236
S10013,45.487308,-73.556360,40221,14.249
S10013,45.487427,-73.556374,40222,14.262
S10013,45.487427,-73.556374,40223,14.262
S10013,45.487607,-73.556388,40224,14.283
S10013,45.487787,-73.556400,40225,14.303
S10013,45.487829,-73.556402,40226,14.307
S10013,45.488710,-73.556449,40227,14.405
S10013,45.488877,-73.556458,40228,14.424
S10013,45.488877,-73.556458,40229,14.424
S10013,45.489057,-73.556468,40230,14.444
S10013,45.489057,-73.556468,40231,14.444
S10013,45.489237,-73.556473,40232,14.464
S10013,45.489237,-73.556473,40233,14.464
S10013,45.489446,-73.556472,40234,14.487
S10013,45.489654,-73.556459,40235,14.510
S10013,45.489654,-73.556459,40236,14.510
S10013,45.489808,-73.556444,40237,14.527
S10013,45.489808,-73.556444,40238,14.527
S10013,45.489988,-73.556420,40239,14.547
S10013,45.489988,-73.556420,40240,14.547
S10013,45.490167,-73.556392,40241,14.567
S10013,45.490241,-73.556381,40242,14.576
S10013,45.490714,-73.556307,40243,14.628
S10013,45.490714,-73.556307,40244,14.628
S10013,45.490778,-73.556297,40245,14.636
S10013,45.490778,-73.556297,40246,14.636
S10013,45.491098,-73.556250,40247,14.671
S10013,45.491418,-73.556209,40248,14.707
S10013,45.492132,-73.556124,40249,14.787
S10013,45.492433,-73.556087,40250,14.820
S10013,45.492733,-73.556052,40251,14.854
S10013,45.493012,-73.556019,40252,14.885
S10013,45.493012,-73.556019,40253,14.885
S10013,45.493326,-73.555986,40254,14.920
S10013,45.493326,-73.555986,40255,14.920
S10013,45.493431,-73.555978,40256,14.931
S10013,45.493536,-73.555976,40257,14.943
S10013,45.493640,-73.555978,40258,14.955
S10013,45.493640,-73.555978,40259,14.955
S10013,45.493654,-73.555980,40260,14.956
S10013,45.493654,-73.555980,40261,14.956
S10013,45.493654,-73.555980,40262,14.956
S10013,45.493782,-73.555991,40263,14.970
S10013,45.493910,-73.556012,40264,14.985
S10013,45.494037,-73.556041,40265,14.999
S10013,45.494163,-73.556080,40266,15.013
S10013,45.494288,-73.556126,40267,15.028
S10013,45.494410,-73.556181,40268,15.042
S10013,45.494531,-73.556245,40269,15.056
S10013,45.494531,-73.556245,40270,15.056
S10013,45.494531,-73.556245,40271,15.056
S10013,45.494656,-73.556322,40272,15.071
S10013,45.494777,-73.556407,40273,15.086
S10013,45.494896,-73.556500,40274,15.101
S10013,45.495011,-73.556603,40275,15.117
S10013,45.495123,-73.556714,40276,15.132
S10013,45.495230,-73.556832,40277,15.147
S10013,45.495230,-73.556832,40278,15.147
S10013,45.495322,-73.556945,40279,15.160
S10013,45.495410,-73.557064,40280,15.174
S10013,45.495494,-73.557188,40281,15.187
S10013,45.495574,-73.557317,40282,15.201
S10013,45.495574,-73.557317,40283,15.201
S10013,45.495665,-73.557477,40284,15.217
S10013,45.495751,-73.557644,40285,15.233
S10013,45.495751,-73.557644,40286,15.233
S10013,45.495914,-73.557984,40287,15.265
S10013,45.496146,-73.558476,40288,15.312
S10013,45.496446,-73.559113,40289,15.371
S10013,45.496547,-73.559327,40290,15.392
S10013,45.496547,-73.559327,40291,15.392
S10013,45.496758,-73.559776,40292,15.434
S10013,45.497342,-73.561026,40293,15.551
S10013,45.497640,-73.561662,40294,15.611
S10013,45.497915,-73.562248,40295,15.666
S10013,45.498214,-73.562889,40296,15.726
S10013,45.498252,-73.562969,40297,15.734
S10013,45.498538,-73.563574,40298,15.790
S10013,45.498813,-73.564147,40299,15.845
S10013,45.499072,-73.564689,40300,15.896
S10013,45.499117,-73.564781,40301,15.905
S10013,45.499175,-73.564901,40302,15.916
S10013,45.499401,-73.565366,40303,15.960
S10013,45.499707,-73.565998,40304,16.020
S10013,45.500115,-73.566838,40305,16.100
S10013,45.500115,-73.566838,50001,16.100
S10013,45.500177,-73.566966,50002,16.112
S10013,45.500484,-73.567599,50003,16.172
S10013,45.500790,-73.568230,50004,16.232
S10013,45.500895,-73.568448,50005,16.253
S10013,45.500961,-73.568588,50006,16.266
S10013,45.501023,-73.568732,50007,16.279
S10013,45.501080,-73.568878,50008,16.292
S10013,45.501143,-73.569053,50009,16.308
S10013,45.501235,-73.569326,50010,16.331
S10013,45.501273,-73.569433,50011,16.340
S10013,45.501317,-73.569538,50012,16.350
S10013,45.501362,-73.569640,50013,16.359
S10013,45.501728,-73.570390,50014,16.431
S10013,45.501936,-73.570816,50015,16.471
S10013,45.502182,-73.571322,50016,16.519
S10013,45.502187,-73.571332,50017,16.520
S10013,45.502695,-73.572374,50018,16.619
S10013,45.502695,-73.572374,60001,16.619
S10013,45.502769,-73.572527,60002,16.634
S10013,45.502859,-73.572714,60003,16.652
S10013,45.502949,-73.572902,60004,16.669
S10013,45.503066,-73.573163,60005,16.694
S10013,45.503179,-73.573428,60006,16.718
S10013,45.503287,-73.573700,60007,16.742
S10013,45.503390,-73.573974,60008,16.766
S10013,45.503487,-73.574251,60009,16.791
S10013,45.503578,-73.574534,60010,16.815
S10013,45.503664,-73.574820,60011,16.839
S10013,45.503745,-73.575109,60012,16.863
S10013,45.503820,-73.575401,60013,16.888
S10013,45.503889,-73.575695,60014,16.912
S10013,45.503953,-73.575992,60015,16.936
S10013,45.504010,-73.576293,60016,16.961
S10013,45.504045,-73.576492,60017,16.977
S10013,45.504078,-73.576690,60018,16.993
S10013,45.504590,-73.579744,60019,17.238
S10013,45.504761,-73.580762,60020,17.320
S10013,45.507269,-73.595677,60021,18.518
S10013,45.507445,-73.596729,60022,18.603
S10013,45.510126,-73.612697,60023,19.886
S10013,45.510126,-73.612697,70001,19.886
S10013,45.512386,-73.626169,70002,20.968
S10013,45.512507,-73.626893,70003,21.026
S10013,45.512944,-73.629486,70004,21.234
S10013,45.512995,-73.629793,70005,21.259
S10013,45.513111,-73.630480,70006,21.314
S10013,45.513214,-73.631095,70007,21.363
S10013,45.513279,-73.631477,70008,21.394
S10013,45.513439,-73.632438,70009,21.471
S10013,45.513464,-73.632582,70010,21.483
S10013,45.513489,-73.632725,70011,21.494
S10013,45.513535,-73.632958,70012,21.513
S10013,45.513588,-73.633189,70013,21.532
S10013,45.513646,-73.633417,70014,21.551
S10013,45.513684,-73.633554,70015,21.563
S10013,45.513723,-73.633689,70016,21.574
S10013,45.513962,-73.634521,70017,21.644
S10013,45.513962,-73.634521,80001,21.644
S10013,45.514178,-73.635267,80002,21.707
S10013,45.514519,-73.636452,80003,21.807
S10013,45.515297,-73.639151,80004,22.035
S10013,45.515810,-73.640930,80005,22.186
S10013,45.516091,-73.641902,80006,22.268
S10013,45.516432,-73.643086,80007,22.367
S10013,45.516563,-73.643538,80008,22.406
S10013,45.516563,-73.643538,90001,22.406
S10013,45.517663,-73.647356,90002,22.728
S10013,45.518004,-73.648541,90003,22.828
S10013,45.519599,-73.654074,90004,23.295
S10013,45.519951,-73.655296,90005,23.398
S10013,45.520056,-73.655662,90006,23.429
S10013,45.520200,-73.656154,90007,23.471
S10013,45.520346,-73.656643,90008,23.512
S10013,45.520570,-73.657387,90009,23.576
S10013,45.520696,-73.657809,90010,23.611
S10013,45.520820,-73.658232,90011,23.647
S10013,45.520954,-73.658698,90012,23.686
S10013,45.521025,-73.658949,90013,23.708
S10013,45.521289,-73.659878,90014,23.786
S10013,45.521849,-73.661854,90015,23.952
S10013,45.521849,-73.661854,100001,23.952
S10013,45.522251,-73.663273,100002,24.072
S10013,45.522309,-73.663479,100003,24.089
S10013,45.522469,-73.664043,100004,24.137
S10013,45.522629,-73.664607,100005,24.184
S10013,45.523057,-73.666116,100006,24.311
S10013,45.523259,-73.666822,100007,24.371
S10013,45.523568,-73.667885,100008,24.461
S10013,45.523718,-73.668399,100009,24.504
S10013,45.523868,-73.668914,100010,24.548
S10013,45.523975,-73.669283,100011,24.579
S10013,45.524181,-73.669993,100012,24.639
S10013,45.524291,-73.670369,100013,24.671
S10013,45.524442,-73.670890,100014,24.715
S10013,45.524902,-73.672490,100015,24.850
S10013,45.524902,-73.672490,110001,24.850
S10013,45.525065,-73.673055,110002,24.898
S10013,45.525406,-73.674241,110003,24.998
S10013,45.526757,-73.678931,110004,25.394
S10013,45.526975,-73.679690,110005,25.458
S10013,45.527401,-73.681170,110006,25.583
S10013,45.527827,-73.682651,110007,25.708
S10013,45.528063,-73.683474,110008,25.777
S10013,45.528171,-73.683846,110009,25.808
S10013,45.528231,-73.684053,110010,25.826
S10013,45.528289,-73.684261,110011,25.843
S10013,45.528379,-73.684598,110012,25.872
S10013,45.528463,-73.684939,110013,25.900
S10013,45.528542,-73.685282,110014,25.928
S10013,45.528615,-73.685628,110015,25.956
S10013,45.528682,-73.685975,110016,25.984
S10013,45.528743,-73.686326,110017,26.013
S10013,45.528799,-73.686677,110018,26.041
S10013,45.528849,-73.687032,110019,26.069
S10013,45.528893,-73.687387,110020,26.097
S10013,45.528931,-73.687744,110021,26.125
S10013,45.528934,-73.687770,110022,26.127
S10013,45.528936,-73.687794,110023,26.129
S10013,45.528939,-73.687821,110024,26.131
S10013,45.528941,-73.687845,110025,26.133
S10013,45.528943,-73.687871,110026,26.135
S10013,45.528945,-73.687896,110027,26.137
S10013,45.528948,-73.687922,110028,26.139
S10013,45.528949,-73.687946,110029,26.141
S10013,45.528952,-73.687973,110030,26.143
S10013,45.528954,-73.687997,110031,26.145
S10013,45.528971,-73.688256,110032,26.165
S10013,45.528984,-73.688516,110033,26.186
S10013,45.528989,-73.688777,110034,26.206
S10013,45.528988,-73.689037,110035,26.226
S10013,45.528985,-73.689197,110036,26.239
S10013,45.528980,-73.689357,110037,26.251
S10013,45.528953,-73.690272,110038,26.323
S10013,45.528953,-73.690272,120001,26.323
S10013,45.528933,-73.690947,120002,26.376
S10013,45.528928,-73.691107,120003,26.388
S10013,45.528922,-73.691267,120004,26.401
S10013,45.528909,-73.691501,120005,26.419
S10013,45.528891,-73.691736,120006,26.438
S10013,45.528868,-73.691968,120007,26.456
S10013,45.528841,-73.692200,120008,26.474
S10013,45.528807,-73.692430,120009,26.493
S10013,45.528803,-73.692455,120010,26.494
S10013,45.528800,-73.692480,120011,26.497
S10013,45.528796,-73.692505,120012,26.498
S10013,45.528792,-73.692530,120013,26.500
S10013,45.528788,-73.692555,120014,26.502
S10013,45.528783,-73.692580,120015,26.505
S10013,45.528780,-73.692604,120016,26.506
S10013,45.528775,-73.692630,120017,26.509
S10013,45.528771,-73.692654,120018,26.511
S10013,45.528766,-73.692680,120019,26.513
S10013,45.528703,-73.693034,120020,26.541
S10013,45.528634,-73.693387,120021,26.570
S10013,45.528562,-73.693738,120022,26.598
S10013,45.528484,-73.694086,120023,26.627
S10013,45.528401,-73.694433,120024,26.655
S10013,45.528348,-73.694644,120025,26.673
S10013,45.528293,-73.694853,120026,26.690
S10013,45.528236,-73.695063,120027,26.708
S10013,45.528178,-73.695270,120028,26.725
S10013,45.528117,-73.695478,120029,26.743
S10013,45.528056,-73.695685,120030,26.760
S10013,45.527991,-73.695889,120031,26.778
S10013,45.527926,-73.696093,120032,26.795
S10013,45.527805,-73.696456,120033,26.827
S10013,45.527704,-73.696742,120034,26.852
S10013,45.527602,-73.697026,120035,26.877
S10013,45.527389,-73.697617,120036,26.928
S10013,45.527177,-73.698206,120037,26.980
S10013,45.526965,-73.698796,120038,27.032
S10013,45.526752,-73.699385,120039,27.084
S10013,45.526571,-73.699895,120040,27.128
S10013,45.526392,-73.700409,120041,27.173
S10013,45.526367,-73.700481,120042,27.179
S10013,45.526265,-73.700780,120043,27.205
S10013,45.526129,-73.701173,120044,27.239
S10013,45.525939,-73.701724,120045,27.288
S10013,45.525744,-73.702271,120046,27.335
S10013,45.525600,-73.702669,120047,27.370
S10013,45.524299,-73.706283,120048,27.688
S10013,45.523888,-73.707423,120049,27.788
S10013,45.523282,-73.709104,120050,27.935
S10013,45.523110,-73.709589,120051,27.978
S10013,45.522940,-73.710076,120052,28.020
S10013,45.522694,-73.710791,120053,28.082
S10013,45.522523,-73.711278,120054,28.125
S10013,45.522351,-73.711762,120055,28.167
S10013,45.522058,-73.712574,120056,28.238
S10013,45.522058,-73.712574,130001,28.238
S10013,45.521740,-73.713455,130002,28.316
S10013,45.521587,-73.713862,130003,28.352
S10013,45.521431,-73.714268,130004,28.388
S10013,45.520710,-73.716103,130005,28.552
S10013,45.520552,-73.716522,130006,28.589
S10013,45.520397,-73.716944,130007,28.627
S10013,45.519313,-73.719963,130008,28.892
S10013,45.519050,-73.720695,130009,28.956
S10013,45.518798,-73.721405,130010,29.018
S10013,45.518712,-73.721644,130011,29.039
S10013,45.518535,-73.722136,130012,29.082
S10013,45.518337,-73.722689,130013,29.130
S10013,45.518139,-73.723241,130014,29.179
S10013,45.517925,-73.723838,130015,29.231
S10013,45.517756,-73.724308,130016,29.273
S10013,45.517586,-73.724778,130017,29.314
S10013,45.517417,-73.725247,130018,29.355
S10013,45.517249,-73.725718,130019,29.396
S10013,45.517080,-73.726188,130020,29.438
S10013,45.516910,-73.726659,130021,29.479
S10013,45.516741,-73.727129,130022,29.520
S10013,45.516573,-73.727598,130023,29.561
S10013,45.516280,-73.728412,130024,29.633
S10013,45.516059,-73.729028,130025,29.687
S10013,45.515837,-73.729644,130026,29.741
S10013,45.515748,-73.729893,130027,29.763
S10013,45.515600,-73.730314,130028,29.799
S10013,45.515577,-73.730382,130029,29.805
S10013,45.515454,-73.730734,130030,29.836
S10013,45.515454,-73.730734,130031,29.836
S10013,45.515210,-73.731448,130032,29.898
S10013,45.515042,-73.731933,130033,29.940
S10013,45.514966,-73.732149,130034,29.959
S10013,45.514871,-73.732416,130035,29.983
S10013,45.514871,-73.732416,130036,29.983
S10013,45.513402,-73.736509,130037,30.342
S10013,45.512771,-73.738410,130038,30.506
S10013,45.512725,-73.738556,130039,30.518
S10013,45.512679,-73.738703,130040,30.531
S10013,45.512673,-73.738724,130041,30.533
S10013,45.512597,-73.738954,130042,30.552
S10013,45.512546,-73.739097,130043,30.565
S10013,45.512495,-73.739240,130044,30.578
S10013,45.512383,-73.739554,130045,30.605
S10013,45.512271,-73.739869,130046,30.633
S10013,45.511874,-73.740975,130047,30.730
S10013,45.511735,-73.741365,130048,30.764
S10013,45.511597,-73.741754,130049,30.798
S10013,45.511524,-73.741953,130050,30.815
S10013,45.511450,-73.742151,130051,30.833
S10013,45.511443,-73.742169,130052,30.834
S10013,45.510865,-73.743680,130053,30.969
S10013,45.510657,-73.744287,130054,31.021
S10013,45.510443,-73.744891,130055,31.074
S10013,45.509239,-73.748255,130056,31.369
